1,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,11,1,6.0,0.0,5.0,3.0,2.5,1.5,3.0,0.0,2.8,2.6,1.4,1.3,1.0,2.0,0.5,1.0,1.2,0.0,4.0,-5.0,2.0,-2.5,5.4,2.7,32.1764705882353,37.470588235294116,13.911764705882353,15.529411764705882
2,19,15,2,0.0,6.0,2.0,9.0,1.0,4.5,0.0,3.0,1.7000000000000002,4.7,0.8500000000000001,2.35,1.0,2.0,0.5,1.0,0.0,0.6666666666666666,-5.0,6.0,-2.5,3.0,6.4,3.2,36.23529411764706,51.0,13.970588235294118,23.147058823529413
2,4,7,0,1.0,2.0,2.0,3.0,1.0,1.5,0.5,1.0,2.0,2.5,1.0,1.25,2.0,2.0,1.0,1.0,0.5,0.6666666666666666,-3.0,0.0,-1.5,0.0,4.5,2.25,33.35294117647059,38.14705882352941,16.11764705882353,16.38235294117647
2,18,20,0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.5,3.6,4.8,1.8,2.4,1.0,0.0,0.5,0.0,1.0,0.0,0.0,-2.0,0.0,-1.0,8.4,4.2,36.294117647058826,33.205882352941174,14.852941176470589,16.735294117647058
2,12,1,0,4.0,2.0,5.0,0.0,2.5,0.0,2.0,1.0,4.3,1.2000000000000002,2.15,0.6000000000000001,1.0,0.0,0.5,0.0,0.8,0.0,3.0,0.0,1.5,0.0,5.5,2.75,56.05882352941177,36.61764705882353,28.61764705882353,18.58823529411765
2,23,21,2,1.0,3.0,3.0,4.0,1.5,2.0,0.5,1.5,2.5999999999999996,2.7,1.2999999999999998,1.35,2.0,1.0,1.0,0.5,0.3333333333333333,0.75,-3.0,2.0,-1.5,1.0,5.3,2.65,32.088235294117645,36.94117647058823,15.117647058823529,18.735294117647058
2,3,13,1,6.0,0.0,4.0,2.0,2.0,1.0,3.0,0.0,2.6,1.7,1.3,0.85,0.0,1.0,0.0,0.5,1.5,0.0,4.0,-4.0,2.0,-2.0,4.3,2.15,48.1764705882353,30.470588235294116,23.205882352941178,15.558823529411764
2,17,8,1,6.0,1.0,9.0,3.0,4.5,1.5,3.0,0.5,5.3,2.3,2.65,1.15,2.0,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,6.0,-5.0,3.0,-2.5,7.6,3.8,68.02941176470588,31.235294117647058,25.352941176470587,15.5
2,6,10,2,1.0,6.0,2.0,5.0,1.0,2.5,0.5,3.0,1.2,5.199999999999999,0.6,2.5999999999999996,1.0,1.0,0.5,0.5,0.5,1.2,-1.0,3.0,-0.5,1.5,6.3999999999999995,3.1999999999999997,33.411764705882355,49.0,15.029411764705882,19.735294117647058
3,11,1,2,0.0,5.0,3.0,4.0,1.0,1.3333333333333333,0.0,1.6666666666666667,3.3,2.8000000000000003,1.0999999999999999,0.9333333333333335,2.0,0.0,0.6666666666666666,0.0,0.0,1.25,-9.0,4.0,-3.0,1.3333333333333333,6.1,2.033333333333333,37.470588235294116,36.61764705882353,15.529411764705882,18.58823529411765
3,13,20,2,0.0,4.0,3.0,4.0,1.0,1.3333333333333333,0.0,1.3333333333333333,2.9,5.7,0.9666666666666667,1.9000000000000001,2.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,-7.0,1.0,-2.3333333333333335,0.3333333333333333,8.6,2.8666666666666667,30.470588235294116,33.205882352941174,15.558823529411764,16.735294117647058
3,4,18,1,4.0,2.0,5.0,4.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,3.1,4.9,1.0333333333333334,1.6333333333333335,3.0,2.0,1.0,0.6666666666666666,0.8,0.5,-2.0,-1.0,-0.6666666666666666,-0.3333333333333333,8.0,2.6666666666666665,33.35294117647059,36.294117647058826,16.11764705882353,14.852941176470589
3,8,19,1,4.0,0.0,4.0,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,2.8,2.1,0.9333333333333332,0.7000000000000001,2.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,-4.0,-6.0,-1.3333333333333333,-2.0,4.9,1.6333333333333335,31.235294117647058,36.23529411764706,15.5,13.970588235294118
3,6,17,2,1.0,9.0,2.0,10.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,3.0,1.7999999999999998,7.4,0.6,2.466666666666667,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,0.9,-2.0,7.0,-0.6666666666666666,2.3333333333333335,9.2,3.0666666666666664,33.411764705882355,68.02941176470588,15.029411764705882,25.352941176470587
3,7,12,2,2.0,7.0,3.0,6.0,1.0,2.0,0.6666666666666666,2.3333333333333335,3.5,6.199999999999999,1.1666666666666667,2.0666666666666664,2.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.1666666666666667,-1.0,4.0,-0.3333333333333333,1.3333333333333333,9.7,3.233333333333333,38.14705882352941,56.05882352941177,16.38235294117647,28.61764705882353
4,21,8,0,4.0,5.0,5.0,5.0,1.25,1.25,1.0,1.25,3.9000000000000004,3.6999999999999997,0.9750000000000001,0.9249999999999999,2.0,3.0,0.5,0.75,0.8,1.0,2.0,-4.0,0.5,-1.0,7.6,1.9,36.94117647058823,31.235294117647058,18.735294117647058,15.5
4,19,6,2,0.0,4.0,2.0,3.0,0.5,0.75,0.0,1.0,2.6,3.4,0.65,0.85,1.0,1.0,0.25,0.25,0.0,1.3333333333333333,-7.0,-1.0,-1.75,-0.25,6.0,1.5,36.23529411764706,33.411764705882355,13.970588235294118,15.029411764705882
4,11,7,0,1.0,3.0,5.0,5.0,1.25,1.25,0.25,0.75,6.3,4.2,1.575,1.05,3.0,3.0,0.75,0.75,0.2,0.6,-9.0,-1.0,-2.25,-0.25,10.5,2.625,37.470588235294116,38.14705882352941,15.529411764705882,16.38235294117647
4,12,4,1,10.0,4.0,10.0,5.0,2.5,1.25,2.5,1.0,8.399999999999999,3.7,2.0999999999999996,0.925,1.0,3.0,0.25,0.75,1.0,0.8,8.0,-6.0,2.0,-1.5,12.099999999999998,3.0249999999999995,56.05882352941177,33.35294117647059,28.61764705882353,16.11764705882353
4,1,13,1,8.0,0.0,6.0,4.0,1.5,1.0,2.0,0.0,4.9,4.0,1.225,1.0,1.0,3.0,0.25,0.75,1.3333333333333333,0.0,5.0,-8.0,1.25,-2.0,8.9,2.225,36.61764705882353,30.470588235294116,18.58823529411765,15.558823529411764
4,18,17,2,2.0,12.0,4.0,12.0,1.0,3.0,0.5,3.0,5.1000000000000005,8.6,1.2750000000000001,2.15,2.0,2.0,0.5,0.5,0.5,1.0,-3.0,9.0,-0.75,2.25,13.7,3.425,36.294117647058826,68.02941176470588,14.852941176470589,25.352941176470587
4,22,15,2,6.0,9.0,6.0,15.0,1.5,3.75,1.5,2.25,3.6999999999999997,8.6,0.9249999999999999,2.15,2.0,3.0,0.5,0.75,1.0,0.6,-1.0,11.0,-0.25,2.75,12.299999999999999,3.0749999999999997,32.1764705882353,51.0,13.911764705882353,23.147058823529413
4,23,3,1,4.0,6.0,4.0,4.0,1.0,1.0,1.0,1.5,4.8,4.800000000000001,1.2,1.2000000000000002,2.0,0.0,0.5,0.0,1.0,1.5,-2.0,3.0,-0.5,0.75,9.600000000000001,2.4000000000000004,32.088235294117645,48.1764705882353,15.117647058823529,23.205882352941178
4,20,10,2,4.0,9.0,4.0,6.0,1.0,1.5,1.0,2.25,6.6000000000000005,6.199999999999999,1.6500000000000001,1.5499999999999998,1.0,1.0,0.25,0.25,1.0,1.5,0.0,4.0,0.0,1.0,12.8,3.2,33.205882352941174,49.0,16.735294117647058,19.735294117647058
3,15,23,1,12.0,4.0,22.0,5.0,7.333333333333333,1.6666666666666667,4.0,1.3333333333333333,13.6,6.0,4.533333333333333,2.0,4.0,3.0,1.3333333333333333,1.0,0.5454545454545454,0.8,17.0,-8.0,5.666666666666667,-2.6666666666666665,19.6,6.533333333333334,51.0,32.088235294117645,23.147058823529413,15.117647058823529
