2,1,7,6.0,3.0,4.0,3.0,2.0,1.5,3.0,1.5,3.3,1.8,1.65,0.9,1.0,1.0,0.5,0.5,1.5,1.0,2.0,0.0,1.0,0.0,5.1,2.55,13600000.0,3860000.0,1
2,6,5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.5,0.8,0.75,0.4,1.0,1.0,0.5,0.5,1.0,1.0,-4.0,-2.0,-2.0,-1.0,2.3,1.15,7000000.0,8053000.0,0
2,15,20,6.0,0.0,6.0,2.0,3.0,1.0,3.0,0.0,4.1,1.1,2.05,0.55,1.0,2.0,0.5,1.0,1.0,0.0,5.0,-4.0,2.5,-2.0,5.199999999999999,2.5999999999999996,23500000.0,7000000.0,1
2,8,18,4.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.8,3.6999999999999997,1.4,1.8499999999999999,1.0,0.0,0.5,0.0,2.0,1.0,1.0,4.0,0.5,2.0,6.5,3.25,14800000.0,16000000.0,0
2,3,17,1.0,4.0,2.0,6.0,1.0,3.0,0.5,2.0,2.2,5.0,1.1,2.5,2.0,1.0,1.0,0.5,0.5,0.6666666666666666,-1.0,5.0,-0.5,2.5,7.2,3.6,20000000.0,32275000.0,0
2,12,19,6.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,5.1,1.5,2.55,0.75,0.0,0.0,0.0,0.0,1.0,0.0,6.0,-3.0,3.0,-1.5,6.6,3.3,34384000.0,1173000.0,1
2,11,16,3.0,3.0,1.0,3.0,0.5,1.5,1.5,1.5,2.1,2.1,1.05,1.05,0.0,0.0,0.0,0.0,3.0,1.0,-2.0,-1.0,-1.0,-0.5,4.2,2.1,10157000.0,9700000.0,2
3,13,7,4.0,4.0,4.0,5.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.6,4.0,0.8666666666666667,1.3333333333333333,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.8,1.0,0.0,0.3333333333333333,0.0,6.6,2.1999999999999997,12770000.0,3860000.0,0
3,20,3,3.0,1.0,4.0,2.0,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3.8000000000000003,3.3000000000000003,1.2666666666666668,1.1,2.0,2.0,0.6666666666666666,0.6666666666666666,0.75,0.5,-2.0,-3.0,-0.6666666666666666,-1.0,7.1000000000000005,2.3666666666666667,13672000.0,20000000.0,1
3,15,8,9.0,4.0,11.0,4.0,3.6666666666666665,1.3333333333333333,3.0,1.3333333333333333,5.5,4.5,1.8333333333333333,1.5,2.0,2.0,0.6666666666666666,0.6666666666666666,0.8181818181818182,1.0,8.0,-2.0,2.6666666666666665,-0.6666666666666666,10.0,3.3333333333333335,46947000.0,14800000.0,1
3,19,6,3.0,1.0,2.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,4.0,2.5,1.3333333333333333,0.8333333333333334,0.0,1.0,0.0,0.3333333333333333,1.5,1.0,-1.0,-6.0,-0.3333333333333333,-2.0,6.5,2.1666666666666665,7823000.0,7000000.0,1
3,16,2,6.0,0.0,4.0,0.0,1.3333333333333333,0.0,2.0,0.0,3.3,3.2,1.0999999999999999,1.0666666666666667,0.0,0.0,0.0,0.0,1.5,0.0,0.0,-4.0,0.0,-1.3333333333333333,6.5,2.1666666666666665,19052000.0,9000000.0,1
3,18,12,7.0,6.0,7.0,7.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.0,7.4,6.1,2.466666666666667,2.033333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.8571428571428571,6.0,4.0,2.0,1.3333333333333333,13.5,4.5,32000000.0,34384000.0,1
3,5,21,1.0,6.0,1.0,3.0,0.3333333333333333,1.0,0.3333333333333333,2.0,1.4,2.8,0.4666666666666666,0.9333333333333332,1.0,0.0,0.3333333333333333,0.0,1.0,2.0,-3.0,-2.0,-1.0,-0.6666666666666666,4.199999999999999,1.3999999999999997,16106000.0,8500000.0,2
3,17,11,7.0,3.0,11.0,1.0,3.6666666666666665,0.3333333333333333,2.3333333333333335,1.0,8.4,2.7,2.8000000000000003,0.9,1.0,0.0,0.3333333333333333,0.0,0.6363636363636364,3.0,10.0,-7.0,3.3333333333333335,-2.3333333333333335,11.100000000000001,3.7000000000000006,40328000.0,10157000.0,1
3,1,10,6.0,3.0,5.0,3.0,1.6666666666666667,1.0,2.0,1.0,4.5,4.4,1.5,1.4666666666666668,2.0,1.0,0.6666666666666666,0.3333333333333333,1.2,1.0,0.0,1.0,0.0,0.3333333333333333,8.9,2.966666666666667,29600000.0,0.0,2
4,3,18,4.0,7.0,3.0,7.0,0.75,1.75,1.0,1.75,4.6000000000000005,8.3,1.1500000000000001,2.075,2.0,1.0,0.5,0.25,1.3333333333333333,1.0,-2.0,5.0,-0.5,1.25,12.900000000000002,3.2250000000000005,40000000.0,32000000.0,1
4,20,19,6.0,3.0,9.0,4.0,2.25,1.0,1.5,0.75,6.9,4.9,1.725,1.225,3.0,1.0,0.75,0.25,0.6666666666666666,0.75,1.0,-4.0,0.25,-1.0,11.8,2.95,20354000.0,7823000.0,1
4,2,17,0.0,10.0,0.0,13.0,0.0,3.25,0.0,2.5,3.7,9.700000000000001,0.925,2.4250000000000003,0.0,1.0,0.0,0.25,0.0,0.7692307692307693,-6.0,12.0,-1.5,3.0,13.400000000000002,3.3500000000000005,18000000.0,40328000.0,2
4,10,15,3.0,12.0,3.0,14.0,0.75,3.5,0.75,3.0,5.5,6.9,1.375,1.725,1.0,2.0,0.25,0.5,1.0,0.8571428571428571,-2.0,11.0,-0.5,2.75,12.4,3.1,13000000.0,46947000.0,2
4,21,16,7.0,7.0,3.0,4.0,0.75,1.0,1.75,1.75,4.3,3.5999999999999996,1.075,0.8999999999999999,0.0,0.0,0.0,0.0,2.3333333333333335,1.75,-2.0,0.0,-0.5,0.0,7.8999999999999995,1.9749999999999999,16833000.0,19052000.0,0
4,8,1,5.0,7.0,5.0,6.0,1.25,1.5,1.25,1.75,5.6,5.1,1.4,1.275,3.0,3.0,0.75,0.75,1.0,1.1666666666666667,-2.0,0.0,-0.5,0.0,10.7,2.675,29800000.0,29600000.0,0
4,6,13,4.0,4.0,4.0,5.0,1.0,1.25,1.0,1.0,4.1,2.8000000000000003,1.025,0.7000000000000001,2.0,3.0,0.5,0.75,1.0,0.8,-4.0,-1.0,-1.0,-0.25,6.9,1.725,13623000.0,12770000.0,1
4,7,11,4.0,6.0,6.0,3.0,1.5,0.75,1.0,1.5,5.0,3.4000000000000004,1.25,0.8500000000000001,3.0,1.0,0.75,0.25,0.6666666666666666,2.0,-1.0,-6.0,-0.25,-1.5,8.4,2.1,8849000.0,10157000.0,2
5,6,21,5.0,8.0,5.0,4.0,1.0,0.8,1.0,1.6,5.5,5.1,1.1,1.02,3.0,1.0,0.6,0.2,1.0,2.0,-4.0,-2.0,-0.8,-0.4,10.6,2.12,20664000.0,16833000.0,0
5,1,13,10.0,4.0,7.0,5.0,1.4,1.0,2.0,0.8,6.8999999999999995,3.5,1.38,0.7,3.0,3.0,0.6,0.6,1.4285714285714286,0.8,1.0,-2.0,0.2,-0.4,10.399999999999999,2.0799999999999996,46000000.0,12770000.0,1
5,16,8,10.0,5.0,6.0,6.0,1.2,1.2,2.0,1.0,4.3,7.199999999999999,0.86,1.44,1.0,4.0,0.2,0.8,1.6666666666666667,0.8333333333333334,1.0,-3.0,0.2,-0.6,11.5,2.3,28515000.0,29800000.0,1
5,17,20,13.0,6.0,22.0,9.0,4.4,1.8,2.6,1.2,13.8,7.800000000000001,2.7600000000000002,1.56,1.0,3.0,0.2,0.6,0.5909090909090909,0.6666666666666666,21.0,-8.0,4.2,-1.6,21.6,4.32,77039000.0,20354000.0,1
5,18,7,8.0,5.0,9.0,8.0,1.8,1.6,1.6,1.0,11.600000000000001,6.7,2.3200000000000003,1.34,2.0,4.0,0.4,0.8,0.8888888888888888,0.625,5.0,-1.0,1.0,-0.2,18.3,3.66,48000000.0,8849000.0,0
5,19,2,6.0,0.0,5.0,0.0,1.0,0.0,1.2,0.0,6.7,4.3,1.34,0.86,1.0,0.0,0.2,0.0,1.2,0.0,-3.0,-7.0,-0.6,-1.4,11.0,2.2,14423000.0,18000000.0,1
5,15,12,12.0,9.0,14.0,11.0,2.8,2.2,2.4,1.8,8.1,7.3,1.6199999999999999,1.46,2.0,1.0,0.4,0.2,0.8571428571428571,0.8181818181818182,7.0,8.0,1.4,1.6,15.399999999999999,3.0799999999999996,71303000.0,34384000.0,2
5,5,10,4.0,3.0,4.0,5.0,0.8,1.0,0.8,0.6,2.7,6.0,0.54,1.2,2.0,2.0,0.4,0.4,1.0,0.6,-2.0,-3.0,-0.4,-0.6,8.7,1.7399999999999998,24159000.0,13000000.0,1
5,11,3,6.0,7.0,4.0,7.0,0.8,1.4,1.2,1.4,4.9,6.9,0.9800000000000001,1.3800000000000001,2.0,3.0,0.4,0.6,1.5,1.0,-9.0,1.0,-1.8,0.2,11.8,2.3600000000000003,23965000.0,40000000.0,2
6,13,17,4.0,16.0,5.0,27.0,0.8333333333333334,4.5,0.6666666666666666,2.6666666666666665,4.1,17.5,0.6833333333333332,2.9166666666666665,3.0,1.0,0.5,0.16666666666666666,0.8,0.5925925925925926,-7.0,26.0,-1.1666666666666667,4.333333333333333,21.6,3.6,21103000.0,77039000.0,2
6,7,16,5.0,13.0,9.0,8.0,1.5,1.3333333333333333,0.8333333333333334,2.1666666666666665,7.3,5.8,1.2166666666666666,0.9666666666666667,5.0,2.0,0.8333333333333334,0.3333333333333333,0.5555555555555556,1.625,-2.0,2.0,-0.3333333333333333,0.3333333333333333,13.1,2.183333333333333,10849000.0,28515000.0,2
6,19,15,6.0,15.0,6.0,16.0,1.0,2.6666666666666665,1.0,2.5,7.9,10.2,1.3166666666666667,1.7,2.0,3.0,0.3333333333333333,0.5,1.0,0.9375,-4.0,8.0,-0.6666666666666666,1.3333333333333333,18.1,3.016666666666667,21073000.0,71303000.0,2
6,21,18,8.0,11.0,4.0,12.0,0.6666666666666666,2.0,1.3333333333333333,1.8333333333333333,5.8,13.200000000000001,0.9666666666666667,2.2,1.0,2.0,0.16666666666666666,0.3333333333333333,2.0,0.9166666666666666,-5.0,8.0,-0.8333333333333334,1.3333333333333333,19.0,3.1666666666666665,25166000.0,48000000.0,2
6,8,11,5.0,9.0,6.0,5.0,1.0,0.8333333333333334,0.8333333333333334,1.5,7.8999999999999995,6.0,1.3166666666666667,1.0,4.0,2.0,0.6666666666666666,0.3333333333333333,0.8333333333333334,1.8,-4.0,-8.0,-0.6666666666666666,-1.3333333333333333,13.899999999999999,2.3166666666666664,44763000.0,23965000.0,2
6,12,1,12.0,10.0,14.0,8.0,2.3333333333333335,1.3333333333333333,2.0,1.6666666666666667,9.0,7.3999999999999995,1.5,1.2333333333333332,2.0,4.0,0.3333333333333333,0.6666666666666666,0.8571428571428571,1.25,10.0,-1.0,1.6666666666666667,-0.16666666666666666,16.4,2.733333333333333,67159000.0,46000000.0,1
6,2,6,1.0,6.0,1.0,6.0,0.16666666666666666,1.0,0.16666666666666666,1.0,5.699999999999999,6.2,0.9499999999999998,1.0333333333333334,1.0,4.0,0.16666666666666666,0.6666666666666666,1.0,1.0,-7.0,-4.0,-1.1666666666666667,-0.6666666666666666,11.899999999999999,1.9833333333333332,27000000.0,20664000.0,0
6,20,5,9.0,4.0,11.0,5.0,1.8333333333333333,0.8333333333333334,1.5,0.6666666666666666,8.3,4.6,1.3833333333333335,0.7666666666666666,4.0,3.0,0.6666666666666666,0.5,0.8181818181818182,0.8,-7.0,-3.0,-1.1666666666666667,-0.5,12.9,2.15,27030000.0,24159000.0,1
6,3,10,10.0,3.0,10.0,6.0,1.6666666666666667,1.0,1.6666666666666667,0.5,8.200000000000001,6.9,1.366666666666667,1.1500000000000001,4.0,3.0,0.6666666666666666,0.5,1.0,0.5,3.0,-5.0,0.5,-0.8333333333333334,15.100000000000001,2.516666666666667,58000000.0,13000000.0,1
7,16,15,16.0,15.0,10.0,17.0,1.4285714285714286,2.4285714285714284,2.2857142857142856,2.142857142857143,6.1,13.299999999999999,0.8714285714285713,1.9,3.0,4.0,0.42857142857142855,0.5714285714285714,1.6,0.8823529411764706,3.0,7.0,0.42857142857142855,1.0,19.4,2.7714285714285714,43018000.0,71303000.0,1
7,11,13,10.0,5.0,6.0,6.0,0.8571428571428571,0.8571428571428571,1.4285714285714286,0.7142857142857143,7.7,4.1,1.1,0.5857142857142856,3.0,4.0,0.42857142857142855,0.5714285714285714,1.6666666666666667,0.8333333333333334,-8.0,-7.0,-1.1428571428571428,-1.0,11.8,1.6857142857142857,35596000.0,21103000.0,0
7,17,8,19.0,5.0,30.0,6.0,4.285714285714286,0.8571428571428571,2.7142857142857144,0.7142857142857143,21.3,8.2,3.042857142857143,1.1714285714285713,1.0,4.0,0.14285714285714285,0.5714285714285714,0.6333333333333333,0.8333333333333334,29.0,-7.0,4.142857142857143,-1.0,29.5,4.214285714285714,130187000.0,44763000.0,1
7,12,21,15.0,8.0,19.0,7.0,2.7142857142857144,1.0,2.142857142857143,1.1428571428571428,11.9,6.9,1.7,0.9857142857142858,3.0,2.0,0.42857142857142855,0.2857142857142857,0.7894736842105263,1.1428571428571428,12.0,-7.0,1.7142857142857142,-1.0,18.8,2.685714285714286,112654000.0,25166000.0,1
7,18,2,14.0,1.0,17.0,2.0,2.4285714285714284,0.2857142857142857,2.0,0.14285714285714285,17.700000000000003,6.199999999999999,2.528571428571429,0.8857142857142856,3.0,2.0,0.42857142857142855,0.2857142857142857,0.8235294117647058,0.5,12.0,-11.0,1.7142857142857142,-1.5714285714285714,23.900000000000002,3.4142857142857146,67451000.0,27000000.0,1
7,6,20,6.0,12.0,6.0,15.0,0.8571428571428571,2.142857142857143,0.8571428571428571,1.7142857142857142,7.300000000000001,9.9,1.042857142857143,1.4142857142857144,4.0,4.0,0.5714285714285714,0.5714285714285714,1.0,0.8,-8.0,-3.0,-1.1428571428571428,-0.42857142857142855,17.200000000000003,2.4571428571428577,29309000.0,27030000.0,2
7,1,3,10.0,13.0,10.0,13.0,1.4285714285714286,1.8571428571428572,1.4285714285714286,1.8571428571428572,8.7,9.3,1.2428571428571427,1.3285714285714287,5.0,5.0,0.7142857142857143,0.7142857142857143,1.0,1.0,-2.0,4.0,-0.2857142857142857,0.5714285714285714,18.0,2.5714285714285716,64500000.0,58000000.0,2
7,10,19,6.0,6.0,11.0,6.0,1.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,10.0,8.3,1.4285714285714286,1.1857142857142857,3.0,2.0,0.42857142857142855,0.2857142857142857,0.5454545454545454,1.0,0.0,-9.0,0.0,-1.2857142857142858,18.3,2.6142857142857143,26612000.0,21073000.0,1
7,5,7,7.0,5.0,6.0,9.0,0.8571428571428571,1.2857142857142858,1.0,0.7142857142857143,6.1,7.6,0.8714285714285713,1.0857142857142856,3.0,5.0,0.42857142857142855,0.7142857142857143,1.1666666666666667,0.5555555555555556,-2.0,-3.0,-0.2857142857142857,-0.42857142857142855,13.7,1.957142857142857,34194000.0,10849000.0,1
8,8,3,6.0,14.0,7.0,14.0,0.875,1.75,0.75,1.75,8.7,10.3,1.0875,1.2875,5.0,6.0,0.625,0.75,0.8571428571428571,1.0,-7.0,4.0,-0.875,0.5,19.0,2.375,61013000.0,58000000.0,0
8,7,19,6.0,7.0,10.0,7.0,1.25,0.875,0.75,0.875,9.5,9.600000000000001,1.1875,1.2000000000000002,6.0,3.0,0.75,0.375,0.6,1.0,-3.0,-9.0,-0.375,-1.125,19.1,2.3875,16867000.0,21073000.0,0
8,5,16,10.0,16.0,9.0,12.0,1.125,1.5,1.25,2.0,9.899999999999999,7.0,1.2374999999999998,0.875,4.0,4.0,0.5,0.5,1.1111111111111112,1.3333333333333333,-1.0,2.0,-0.125,0.25,16.9,2.1125,43445000.0,43018000.0,1
8,2,1,1.0,13.0,2.0,11.0,0.25,1.375,0.125,1.625,7.199999999999999,9.299999999999999,0.8999999999999999,1.1624999999999999,2.0,5.0,0.25,0.625,0.5,1.1818181818181819,-12.0,-1.0,-1.5,-0.125,16.5,2.0625,40655000.0,64500000.0,2
8,13,21,5.0,11.0,7.0,10.0,0.875,1.25,0.625,1.375,6.0,9.2,0.75,1.15,5.0,3.0,0.625,0.375,0.7142857142857143,1.1,-9.0,-5.0,-1.125,-0.625,15.2,1.9,28114000.0,25166000.0,2
8,17,18,19.0,17.0,30.0,18.0,3.75,2.25,2.375,2.125,23.3,18.300000000000004,2.9125,2.2875000000000005,1.0,3.0,0.125,0.375,0.6333333333333333,0.9444444444444444,28.0,13.0,3.5,1.625,41.60000000000001,5.200000000000001,182808000.0,67451000.0,2
8,20,10,12.0,9.0,16.0,14.0,2.0,1.75,1.5,1.125,10.8,11.9,1.35,1.4875,5.0,4.0,0.625,0.5,0.75,0.6428571428571429,-5.0,2.0,-0.625,0.25,22.700000000000003,2.8375000000000004,37030000.0,26612000.0,2
8,11,12,13.0,15.0,8.0,20.0,1.0,2.5,1.625,1.875,9.1,13.700000000000001,1.1375,1.7125000000000001,4.0,4.0,0.5,0.5,1.625,0.75,-7.0,11.0,-0.875,1.375,22.8,2.85,49834000.0,112654000.0,1
8,15,6,18.0,6.0,19.0,7.0,2.375,0.875,2.25,0.75,16.4,8.3,2.05,1.0375,5.0,5.0,0.625,0.625,0.9473684210526315,0.8571428571428571,8.0,-9.0,1.0,-1.125,24.7,3.0875,101803000.0,29309000.0,1
9,12,7,16.0,7.0,22.0,12.0,2.4444444444444446,1.3333333333333333,1.7777777777777777,0.7777777777777778,17.6,10.5,1.9555555555555557,1.1666666666666667,5.0,7.0,0.5555555555555556,0.7777777777777778,0.7272727272727273,0.5833333333333334,11.0,-3.0,1.2222222222222223,-0.3333333333333333,28.1,3.1222222222222222,159837000.0,16867000.0,0
9,1,17,13.0,22.0,11.0,32.0,1.2222222222222223,3.5555555555555554,1.4444444444444444,2.4444444444444446,10.7,25.3,1.1888888888888889,2.8111111111111113,5.0,1.0,0.5555555555555556,0.1111111111111111,1.1818181818181819,0.6875,-3.0,30.0,-0.3333333333333333,3.3333333333333335,36.0,4.0,89633000.0,182808000.0,2
9,19,5,10.0,10.0,11.0,11.0,1.2222222222222223,1.2222222222222223,1.1111111111111112,1.1111111111111112,10.8,11.799999999999999,1.2000000000000002,1.311111111111111,4.0,5.0,0.4444444444444444,0.5555555555555556,0.9090909090909091,0.9090909090909091,-7.0,-3.0,-0.7777777777777778,-0.3333333333333333,22.6,2.511111111111111,30774000.0,43445000.0,1
9,13,20,8.0,12.0,8.0,16.0,0.8888888888888888,1.7777777777777777,0.8888888888888888,1.3333333333333333,7.0,11.600000000000001,0.7777777777777778,1.288888888888889,5.0,5.0,0.5555555555555556,0.5555555555555556,1.0,0.75,-8.0,-6.0,-0.8888888888888888,-0.6666666666666666,18.6,2.066666666666667,34987000.0,37030000.0,1
9,15,2,21.0,1.0,22.0,3.0,2.4444444444444446,0.3333333333333333,2.3333333333333335,0.1111111111111111,19.0,7.699999999999999,2.111111111111111,0.8555555555555555,6.0,3.0,0.6666666666666666,0.3333333333333333,0.9545454545454546,0.3333333333333333,10.0,-14.0,1.1111111111111112,-1.5555555555555556,26.7,2.966666666666667,132303000.0,40655000.0,1
9,10,18,12.0,17.0,19.0,19.0,2.111111111111111,2.111111111111111,1.3333333333333333,1.8888888888888888,14.7,18.700000000000003,1.6333333333333333,2.077777777777778,5.0,4.0,0.5555555555555556,0.4444444444444444,0.631578947368421,0.8947368421052632,6.0,9.0,0.6666666666666666,1.0,33.400000000000006,3.7111111111111117,43649000.0,67451000.0,1
9,21,11,11.0,16.0,10.0,9.0,1.1111111111111112,1.0,1.2222222222222223,1.7777777777777777,9.7,10.1,1.0777777777777777,1.1222222222222222,3.0,4.0,0.3333333333333333,0.4444444444444444,1.1,1.7777777777777777,-6.0,-6.0,-0.6666666666666666,-0.6666666666666666,19.799999999999997,2.1999999999999997,37666000.0,49834000.0,2
9,6,8,7.0,7.0,8.0,8.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,10.200000000000001,9.1,1.1333333333333335,1.011111111111111,6.0,6.0,0.6666666666666666,0.6666666666666666,0.875,0.875,-9.0,-7.0,-1.0,-0.7777777777777778,19.3,2.1444444444444444,38347000.0,61013000.0,0
9,3,16,15.0,17.0,15.0,13.0,1.6666666666666667,1.4444444444444444,1.6666666666666667,1.8888888888888888,10.9,7.8,1.2111111111111112,0.8666666666666667,7.0,5.0,0.7777777777777778,0.5555555555555556,1.0,1.3076923076923077,4.0,2.0,0.4444444444444444,0.2222222222222222,18.7,2.0777777777777775,85000000.0,43018000.0,0
10,16,13,18.0,9.0,14.0,9.0,1.4,0.9,1.8,0.9,9.5,8.3,0.95,0.8300000000000001,6.0,6.0,0.6,0.6,1.2857142857142858,1.0,2.0,-8.0,0.2,-0.8,17.8,1.78,57075000.0,34987000.0,0
10,18,1,20.0,13.0,21.0,12.0,2.1,1.2,2.0,1.3,21.400000000000002,11.799999999999999,2.14,1.18,5.0,6.0,0.5,0.6,0.9523809523809523,1.0833333333333333,10.0,-4.0,1.0,-0.4,33.2,3.3200000000000003,89326000.0,89633000.0,1
10,2,5,4.0,10.0,4.0,11.0,0.4,1.1,0.4,1.0,9.299999999999999,13.2,0.9299999999999999,1.3199999999999998,3.0,5.0,0.3,0.5,1.0,0.9090909090909091,-13.0,-4.0,-1.3,-0.4,22.5,2.25,53681000.0,43445000.0,1
10,7,6,10.0,7.0,13.0,8.0,1.3,0.8,1.0,0.7,11.9,11.000000000000002,1.19,1.1,7.0,6.0,0.7,0.6,0.7692307692307693,0.875,-2.0,-10.0,-0.2,-1.0,22.900000000000002,2.29,22171000.0,38347000.0,1
10,3,21,15.0,14.0,16.0,12.0,1.6,1.2,1.5,1.4,12.200000000000001,10.899999999999999,1.2200000000000002,1.0899999999999999,8.0,4.0,0.8,0.4,0.9375,1.1666666666666667,3.0,-5.0,0.3,-0.5,23.1,2.31,111000000.0,37666000.0,2
10,11,19,16.0,13.0,10.0,13.0,1.0,1.3,1.6,1.3,11.6,12.700000000000001,1.16,1.27,5.0,5.0,0.5,0.5,1.6,1.0,-7.0,-6.0,-0.7,-0.6,24.3,2.43,62617000.0,30774000.0,2
10,20,12,12.0,19.0,18.0,25.0,1.8,2.5,1.2,1.9,12.600000000000001,19.400000000000002,1.2600000000000002,1.9400000000000002,6.0,6.0,0.6,0.6,0.6666666666666666,0.76,-7.0,12.0,-0.7,1.2,32.0,3.2,47030000.0,159837000.0,2
10,17,15,25.0,21.0,37.0,22.0,3.7,2.2,2.5,2.1,27.6,19.9,2.7600000000000002,1.9899999999999998,1.0,6.0,0.1,0.6,0.6756756756756757,0.9545454545454546,35.0,5.0,3.5,0.5,47.5,4.75,236393000.0,132303000.0,1
10,8,10,10.0,12.0,10.0,19.0,1.0,1.9,1.0,1.2,9.7,16.4,0.97,1.64,6.0,5.0,0.6,0.5,1.0,0.631578947368421,-5.0,4.0,-0.5,0.4,26.099999999999998,2.61,72313000.0,43649000.0,1
11,15,3,24.0,15.0,27.0,18.0,2.4545454545454546,1.6363636363636365,2.1818181818181817,1.3636363636363635,23.5,13.100000000000001,2.1363636363636362,1.1909090909090911,7.0,9.0,0.6363636363636364,0.8181818181818182,0.8888888888888888,0.8333333333333334,8.0,0.0,0.7272727272727273,0.0,36.6,3.3272727272727276,164803000.0,111000000.0,1
11,5,17,11.0,26.0,11.0,37.0,1.0,3.3636363636363638,1.0,2.3636363636363638,13.899999999999999,29.400000000000002,1.2636363636363634,2.672727272727273,5.0,1.0,0.45454545454545453,0.09090909090909091,1.0,0.7027027027027027,-4.0,35.0,-0.36363636363636365,3.1818181818181817,43.3,3.936363636363636,55525000.0,236393000.0,0
11,1,11,13.0,19.0,13.0,12.0,1.1818181818181819,1.0909090909090908,1.1818181818181819,1.7272727272727273,12.399999999999999,13.899999999999999,1.1272727272727272,1.2636363636363634,7.0,6.0,0.6363636363636364,0.5454545454545454,1.0,1.5833333333333333,-5.0,-6.0,-0.45454545454545453,-0.5454545454545454,26.299999999999997,2.3909090909090907,106820000.0,62617000.0,2
11,10,2,15.0,4.0,22.0,6.0,2.0,0.5454545454545454,1.3636363636363635,0.36363636363636365,17.599999999999998,10.1,1.5999999999999999,0.9181818181818181,6.0,4.0,0.5454545454545454,0.36363636363636365,0.6818181818181818,0.6666666666666666,5.0,-14.0,0.45454545454545453,-1.2727272727272727,27.699999999999996,2.5181818181818176,58977000.0,53681000.0,1
11,6,12,7.0,22.0,8.0,26.0,0.7272727272727273,2.3636363636363638,0.6363636363636364,2.0,11.300000000000002,20.700000000000003,1.0272727272727276,1.881818181818182,6.0,6.0,0.5454545454545454,0.5454545454545454,0.875,0.8461538461538461,-11.0,13.0,-1.0,1.1818181818181819,32.00000000000001,2.9090909090909096,48946000.0,159837000.0,2
11,21,8,17.0,10.0,15.0,10.0,1.3636363636363635,0.9090909090909091,1.5454545454545454,0.9090909090909091,13.799999999999999,10.5,1.2545454545454544,0.9545454545454546,4.0,6.0,0.36363636363636365,0.5454545454545454,1.1333333333333333,1.0,-2.0,-8.0,-0.18181818181818182,-0.7272727272727273,24.299999999999997,2.209090909090909,37681000.0,72313000.0,1
